"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"93d752cb","36-40歲","女","台東縣","獨立愛遊理財新手"
"5dd02732","51-55歲","男","花蓮縣","傳統保健理財族"
"6ad18299","41-45歲","女","新北市","健康愛家定存控"
"4fb55059","66以上","女","花蓮縣","品味養生理財貴族"
"2c3142a7","26-30歲","女","新北市","獨立愛遊理財新手"
"136e981b","36-40歲","女","高雄市","健康愛家定存控"
"b1384e53","41-45歲","女","台中市","物質享樂衝購族"
"dc8e879d","41-45歲","女","新北市","樂動廣告品牌控"
"30d685b2","51-55歲","女","台北市","品味養生理財貴族"
"61445b7b","56-60歲","女","台北市","獨立愛遊理財新手"
"231c8d46","36-40歲","女","新竹市","健康愛家定存控"
"daf5b02a","46-50歲","女","桃園市","運動科技潮人"
"b7bf7d06","56-60歲","女","台南市","健康愛家定存控"
"53cbcf62","36-40歲","男","高雄市","樂動廣告品牌控"
"61b82341","51-55歲","女","新北市","品味養生理財貴族"
"3ec30e59","41-45歲","女","新北市","網購社媒手機迷"
"7a9c153c","36-40歲","女","新竹縣","物質享樂衝購族"
"29756627","51-55歲","女","台北市","品味養生理財貴族"
"2b7bbac2","26-30歲","女","新北市","網購社媒手機迷"
"85417f60","31-35歲","女","屏東縣","網購社媒手機迷"
"874691a0","26-30歲","男","苗栗縣","健康愛家定存控"
"d6f38669","31-35歲","男","台中市","運動科技潮人"
"7d381fc5","41-45歲","男","台中市","愛搜愛比網購客"
"721a548f","26-30歲","女","台北市","健康愛家定存控"
"768d7bcd","41-45歲","女","高雄市","網購社媒手機迷"
"e86cb825","26-30歲","女","苗栗縣","物質享樂衝購族"
"3cc9f305","41-45歲","女","新北市","健康愛家定存控"
"d8bb9bd7","31-35歲","女","新北市","獨立愛遊理財新手"
"5eb0e122","36-40歲","女","高雄市","品味養生理財貴族"
"92d0141c","41-45歲","女","雲林縣","樂動廣告品牌控"
"62d9c2e2","31-35歲","男","新北市","運動科技潮人"
"51701fe9","41-45歲","女","新北市","獨立愛遊理財新手"
"9e70ae8b","56-60歲","女","台北市","獨立愛遊理財新手"
"dd0ca138","36-40歲","女","高雄市","網購社媒手機迷"
"c3cfb893","36-40歲","男","台南市","樂動廣告品牌控"
"a267c640","46-50歲","女","新北市","品味養生理財貴族"
"b3c40e2f","41-45歲","女","新北市","網購社媒手機迷"
"94153fec","56-60歲","女","新北市","傳統保健理財族"
"ca255135","41-45歲","女","台南市","品味養生理財貴族"
"9672ddcf","41-45歲","女","台北市","運動科技潮人"
"69943423","61-65歲","女","新北市","品味養生理財貴族"
"27816a8c","56-60歲","男","台中市","愛搜愛比網購客"
"4ae1c86c","51-55歲","女","台北市","愛搜愛比網購客"
"ccdd9303","36-40歲","女","彰化縣","物質享樂衝購族"
"ccb9afec","61-65歲","女","台中市","品味養生理財貴族"
"7f83f914","41-45歲","女","台南市","傳統保健理財族"
"d46f0c1a","46-50歲","女","新北市","健康愛家定存控"
"2e9f6384","41-45歲","男","高雄市","健康愛家定存控"
"5762c748","46-50歲","女","台中市","傳統保健理財族"
"0368ca87","31-35歲","女","彰化縣","物質享樂衝購族"
"5badeb10","46-50歲","女","高雄市","品味養生理財貴族"
"9b6abcaf","46-50歲","男","台中市","物質享樂衝購族"
"3d9ead03","36-40歲","女","台北市","傳統保健理財族"
"5d2990e5","41-45歲","男","桃園市","運動科技潮人"
"7263e15a","31-35歲","女","新北市","獨立愛遊理財新手"
"0f3ccb4a","56-60歲","男","桃園市","樂動廣告品牌控"
"21d67ba9","31-35歲","女","新竹縣","傳統保健理財族"
"271d440a","46-50歲","男","台北市","運動科技潮人"
"afa93090","66以上","女","新竹縣","樂動廣告品牌控"
"90b5d3c7","61-65歲","女","花蓮縣","品味養生理財貴族"
"2baa2fea","36-40歲","女","新竹縣","獨立愛遊理財新手"
"e07bb3f5","36-40歲","女","桃園市","獨立愛遊理財新手"
"c63c8c16","36-40歲","女","新北市","物質享樂衝購族"
"26407a97","61-65歲","女","新北市","品味養生理財貴族"
"7c4e0e1c","51-55歲","女","新竹市","傳統保健理財族"
"c5c7f9bf","41-45歲","男","桃園市","運動科技潮人"
"9c456317","61-65歲","男","桃園市","傳統保健理財族"
"173dc46f","36-40歲","女","台南市","網購社媒手機迷"
"d22f79fb","51-55歲","女","基隆市","樂動廣告品牌控"
"f1d46b1c","46-50歲","女","新北市","愛搜愛比網購客"
"cd406711","36-40歲","女","苗栗縣","樂動廣告品牌控"
"b16692f8","41-45歲","女","苗栗縣","網購社媒手機迷"
"a84b2a50","41-45歲","女","彰化縣","網購社媒手機迷"
"4e60e0c0","51-55歲","女","台北市","品味養生理財貴族"
"bc16a3c2","41-45歲","女","桃園市","品味養生理財貴族"
"481f6bf5","46-50歲","男","台北市","運動科技潮人"
"76d2079e","46-50歲","女","高雄市","樂動廣告品牌控"
"026550c1","61-65歲","女","台北市","品味養生理財貴族"
"816797db","56-60歲","女","新竹市","品味養生理財貴族"
"9409f4f0","41-45歲","女","新竹縣","傳統保健理財族"
"80c7731d","41-45歲","女","台中市","獨立愛遊理財新手"
"2a3f4af2","46-50歲","男","桃園市","愛搜愛比網購客"
"ad7a308f","51-55歲","女","新竹縣","品味養生理財貴族"
"894537b7","66以上","男","台北市","樂動廣告品牌控"
"c3fa3307","66以上","男","基隆市","愛搜愛比網購客"
"bfd47efc","26-30歲","女","台北市","健康愛家定存控"
"caa14659","26-30歲","女","新竹市","運動科技潮人"
"2a65fde6","36-40歲","男","新北市","健康愛家定存控"
"dcbbab27","31-35歲","女","台北市","樂動廣告品牌控"
"7c29ca14","51-55歲","男","新竹縣","樂動廣告品牌控"
"5ea5c4b6","46-50歲","女","新北市","傳統保健理財族"
"e38b519e","56-60歲","女","基隆市","網購社媒手機迷"
"af7f5a51","61-65歲","女","新北市","愛搜愛比網購客"
"9732fb08","46-50歲","男","台南市","愛搜愛比網購客"
"287edfcb","31-35歲","女","新北市","樂動廣告品牌控"
"20efd6d9","41-45歲","男","台北市","運動科技潮人"
"0460f1bb","26-30歲","女","新竹縣","獨立愛遊理財新手"
"98c73603","41-45歲","女","桃園市","網購社媒手機迷"
"4663c64b","46-50歲","女","新北市","品味養生理財貴族"
"13416525","41-45歲","男","桃園市","樂動廣告品牌控"
"31ba2846","56-60歲","女","新竹縣","品味養生理財貴族"
"52610551","66以上","男","基隆市","樂動廣告品牌控"
"56518f1e","56-60歲","男","新竹縣","愛搜愛比網購客"
"d61edae5","36-40歲","女","台北市","網購社媒手機迷"
"6d652399","51-55歲","女","台中市","健康愛家定存控"
"2aba50ea","41-45歲","女","台北市","樂動廣告品牌控"
"081e9ffa","66以上","男","新竹市","愛搜愛比網購客"
"9beb4be0","36-40歲","女","新竹縣","獨立愛遊理財新手"
"2a575086","51-55歲","男","台中市","運動科技潮人"
"da53b28a","31-35歲","男","新北市","運動科技潮人"
"3d1e5b3a","51-55歲","女","台中市","傳統保健理財族"
"45dc6882","46-50歲","男","台北市","運動科技潮人"
"0f465d99","51-55歲","女","台北市","愛搜愛比網購客"
"d3b2504d","51-55歲","女","新北市","品味養生理財貴族"
"9d4fe99b","26-30歲","男","台北市","運動科技潮人"
"ffb7cace","36-40歲","女","新北市","健康愛家定存控"
"9ec2d6c1","51-55歲","女","新北市","運動科技潮人"
"f11c6051","41-45歲","女","台中市","健康愛家定存控"
"4d9bad7f","36-40歲","女","台南市","物質享樂衝購族"
"77cf3ebd","41-45歲","女","桃園市","健康愛家定存控"
"54bebf07","46-50歲","女","台北市","網購社媒手機迷"
"37a25b0b","36-40歲","男","台南市","樂動廣告品牌控"
"4782d5e6","41-45歲","男","新竹縣","健康愛家定存控"
"c40dfc7f","31-35歲","女","台中市","網購社媒手機迷"
"e6c56f65","41-45歲","女","桃園市","傳統保健理財族"
"113493df","36-40歲","女","台北市","品味養生理財貴族"
"4bc32a1b","46-50歲","男","台中市","愛搜愛比網購客"
"7d561928","51-55歲","女","台南市","品味養生理財貴族"
"ee115f87","46-50歲","女","台南市","網購社媒手機迷"
"f6167c0b","31-35歲","女","台中市","物質享樂衝購族"
"9dcc9a68","51-55歲","女","桃園市","愛搜愛比網購客"
"70a4edb0","46-50歲","男","台中市","樂動廣告品牌控"
"afc70951","31-35歲","女","新竹縣","物質享樂衝購族"
"3ad48c10","36-40歲","女","新北市","網購社媒手機迷"
"28fb39ff","41-45歲","男","桃園市","運動科技潮人"
"af028c65","41-45歲","女","台北市","品味養生理財貴族"
"52bbe06c","36-40歲","女","台中市","物質享樂衝購族"
"b9b24807","41-45歲","女","台中市","傳統保健理財族"
"e055953b","36-40歲","男","新竹縣","運動科技潮人"
"c5f21eb9","36-40歲","女","台中市","健康愛家定存控"
"56b32337","41-45歲","女","台北市","傳統保健理財族"
"3a7c721c","66以上","女","台北市","獨立愛遊理財新手"
"c6c214b1","31-35歲","男","高雄市","運動科技潮人"
"079e3291","66以上","女","台中市","健康愛家定存控"
"362ed859","46-50歲","男","新竹市","傳統保健理財族"
"b513e5da","46-50歲","女","台中市","物質享樂衝購族"
"55611bf2","46-50歲","女","新北市","網購社媒手機迷"
"7cded6f3","46-50歲","女","新北市","品味養生理財貴族"
"d0ed5a1c","61-65歲","女","台中市","品味養生理財貴族"
"102343ff","41-45歲","女","台中市","品味養生理財貴族"
"4b16c090","36-40歲","女","台南市","健康愛家定存控"
"1de49069","46-50歲","女","台北市","健康愛家定存控"
"13b91a94","46-50歲","男","高雄市","樂動廣告品牌控"
"f0213169","21-25歲","男","台北市","運動科技潮人"
"82b4e108","61-65歲","女","桃園市","傳統保健理財族"
"0a48e2b6","51-55歲","女","彰化縣","網購社媒手機迷"
"becc942e","36-40歲","女","新竹縣","物質享樂衝購族"
"2fbc1373","51-55歲","女","新竹縣","物質享樂衝購族"
"49465638","41-45歲","女","台中市","物質享樂衝購族"
"d614f290","36-40歲","女","新北市","物質享樂衝購族"
"7e4bfc20","46-50歲","女","台中市","樂動廣告品牌控"
"5a1253c4","61-65歲","男","台中市","獨立愛遊理財新手"
"856333c2","41-45歲","女","新北市","運動科技潮人"
"4272db36","46-50歲","女","台南市","愛搜愛比網購客"
"6d91310c","26-30歲","男","新北市","樂動廣告品牌控"
"10f82176","41-45歲","女","台北市","傳統保健理財族"
"38199868","41-45歲","女","高雄市","健康愛家定存控"
"d3cb370c","46-50歲","男","台中市","愛搜愛比網購客"
"da6623f0","31-35歲","女","台北市","運動科技潮人"
"1433428b","31-35歲","男","新北市","運動科技潮人"
"8c474a31","41-45歲","女","新竹縣","物質享樂衝購族"
"60c04689","26-30歲","女","新北市","健康愛家定存控"
"9fae0b64","46-50歲","女","新北市","運動科技潮人"
"fafd7386","36-40歲","女","台南市","健康愛家定存控"
"5202b296","41-45歲","女","台南市","品味養生理財貴族"
"1c0152e4","56-60歲","女","台北市","品味養生理財貴族"
"8c8628dd","66以上","女","台北市","樂動廣告品牌控"
"f1c3841e","41-45歲","女","屏東縣","品味養生理財貴族"
"17815c7a","46-50歲","女","台中市","品味養生理財貴族"
"b2f141aa","61-65歲","男","新竹縣","愛搜愛比網購客"
"62684ceb","31-35歲","女","彰化縣","健康愛家定存控"
"bc2e1442","31-35歲","女","新北市","運動科技潮人"
"6455444b","31-35歲","女","台南市","健康愛家定存控"
"6fa335bb","66以上","女","台北市","健康愛家定存控"
"10a797db","31-35歲","女","花蓮縣","健康愛家定存控"
"415ecbbd","31-35歲","男","台中市","運動科技潮人"
"72146ece","41-45歲","女","新北市","網購社媒手機迷"
"002f9290","41-45歲","女","高雄市","愛搜愛比網購客"
"6550e2c6","56-60歲","女","高雄市","樂動廣告品牌控"
"beb1fe14","36-40歲","男","高雄市","運動科技潮人"
"319ab9a4","46-50歲","女","台北市","品味養生理財貴族"
"52eb1d50","36-40歲","女","台中市","物質享樂衝購族"
"e0012529","31-35歲","女","台中市","物質享樂衝購族"
"bf8b9c5b","26-30歲","女","高雄市","網購社媒手機迷"
"d80d3e68","61-65歲","女","台北市","健康愛家定存控"
"113b7bff","41-45歲","女","新北市","物質享樂衝購族"
"d350ed89","46-50歲","女","新北市","愛搜愛比網購客"
"b13e763b","61-65歲","男","台中市","愛搜愛比網購客"
"724f45fb","66以上","女","台北市","健康愛家定存控"
"1ffba090","56-60歲","男","苗栗縣","傳統保健理財族"
"b241a33b","31-35歲","女","台中市","健康愛家定存控"
"f589c331","26-30歲","女","苗栗縣","獨立愛遊理財新手"
"cbb6265a","61-65歲","女","新北市","品味養生理財貴族"
"8a62ea88","46-50歲","女","新竹市","網購社媒手機迷"
"40918656","46-50歲","女","花蓮縣","品味養生理財貴族"
"de4538e2","41-45歲","女","新竹市","健康愛家定存控"
"e29492a1","51-55歲","男","新北市","愛搜愛比網購客"
"3984bc2f","46-50歲","女","桃園市","樂動廣告品牌控"
"5141d9f5","46-50歲","女","桃園市","樂動廣告品牌控"
"5eb238b1","46-50歲","男","新竹縣","運動科技潮人"
"bb397670","61-65歲","男","彰化縣","健康愛家定存控"
"b40eb5fc","46-50歲","女","新北市","品味養生理財貴族"
"d9a351bc","51-55歲","女","台北市","傳統保健理財族"
"e9eafe0d","51-55歲","女","新北市","樂動廣告品牌控"
"109635af","31-35歲","女","台南市","網購社媒手機迷"
"ec428036","31-35歲","男","新北市","運動科技潮人"
"f358b686","36-40歲","女","台中市","運動科技潮人"
"7c1d6dd5","56-60歲","女","新北市","健康愛家定存控"
"61e9e59f","41-45歲","女","花蓮縣","樂動廣告品牌控"
"8306c982","56-60歲","女","台北市","傳統保健理財族"
"ce18a898","56-60歲","女","新竹市","健康愛家定存控"
"b3799240","66以上","女","新北市","品味養生理財貴族"
"4d340b99","61-65歲","女","台北市","網購社媒手機迷"
"582ca7c8","46-50歲","女","雲林縣","網購社媒手機迷"
"4d4eb498","41-45歲","女","台南市","樂動廣告品牌控"
"21f8dddd","46-50歲","女","桃園市","品味養生理財貴族"
"44bc7b0c","56-60歲","女","桃園市","傳統保健理財族"
"e5fe9498","31-35歲","女","台中市","物質享樂衝購族"
"dabee17f","46-50歲","女","新北市","獨立愛遊理財新手"
"012b3ac9","51-55歲","女","新北市","愛搜愛比網購客"
"217036fe","26-30歲","男","新北市","運動科技潮人"
"3a338e7d","46-50歲","女","新竹縣","樂動廣告品牌控"
"f9110a4d","41-45歲","男","苗栗縣","愛搜愛比網購客"
"1b8d93d7","56-60歲","男","基隆市","樂動廣告品牌控"
"b3ecd5c9","51-55歲","男","新竹縣","運動科技潮人"
"c820a7da","51-55歲","女","新竹縣","健康愛家定存控"
"fff83b4e","51-55歲","女","苗栗縣","品味養生理財貴族"
"994aa8de","36-40歲","女","新北市","物質享樂衝購族"
"c9c7bd8d","61-65歲","女","新北市","健康愛家定存控"
"77661cca","51-55歲","女","新北市","傳統保健理財族"
"456abf1f","31-35歲","女","台中市","物質享樂衝購族"
"0fdafcf8","31-35歲","男","台北市","運動科技潮人"
"c09bc533","61-65歲","女","南投縣","樂動廣告品牌控"
"bd0f080c","41-45歲","女","新北市","愛搜愛比網購客"
"a6e193b6","36-40歲","女","彰化縣","獨立愛遊理財新手"
"93948d9e","36-40歲","女","新北市","健康愛家定存控"
"cd0139b5","36-40歲","男","桃園市","運動科技潮人"
"3f9a59aa","61-65歲","女","新竹市","傳統保健理財族"
"399146b4","26-30歲","女","高雄市","網購社媒手機迷"
"cd9ed083","46-50歲","女","雲林縣","網購社媒手機迷"
"4b9af61a","46-50歲","女","台北市","網購社媒手機迷"
"12130621","46-50歲","女","新北市","網購社媒手機迷"
"9c5a5662","51-55歲","女","新北市","品味養生理財貴族"
"75d156e4","31-35歲","女","新北市","獨立愛遊理財新手"
"92c353e2","36-40歲","女","新北市","健康愛家定存控"
"fb6649bf","51-55歲","女","桃園市","品味養生理財貴族"
"cd0a786e","56-60歲","女","台北市","傳統保健理財族"
"1c2f7a92","41-45歲","女","台北市","健康愛家定存控"
"a6e3b8e7","26-30歲","男","新竹市","網購社媒手機迷"
"51aa4d95","36-40歲","男","高雄市","獨立愛遊理財新手"
"d43e1ed6","31-35歲","女","台中市","網購社媒手機迷"
"02713d6a","41-45歲","女","新竹市","運動科技潮人"
"1332f3ec","51-55歲","女","苗栗縣","樂動廣告品牌控"
"996f4002","51-55歲","女","桃園市","品味養生理財貴族"
"c4be4579","61-65歲","女","新北市","樂動廣告品牌控"
"2a98f20f","46-50歲","女","桃園市","運動科技潮人"
"31d64766","46-50歲","女","高雄市","網購社媒手機迷"
"7b0eff3e","61-65歲","女","桃園市","樂動廣告品牌控"
"d92bd9eb","66以上","男","新竹市","愛搜愛比網購客"
"9549f81a","56-60歲","女","新竹市","品味養生理財貴族"
"53871a54","46-50歲","女","彰化縣","品味養生理財貴族"
"c0983ab8","46-50歲","男","台中市","健康愛家定存控"
"26dec5c7","51-55歲","女","台中市","健康愛家定存控"
"ef7ced8b","31-35歲","女","台中市","網購社媒手機迷"
"2021a90b","46-50歲","女","苗栗縣","物質享樂衝購族"
"14eba7e8","56-60歲","男","台北市","運動科技潮人"
"86a2ceea","51-55歲","女","高雄市","品味養生理財貴族"
"48f91c2b","56-60歲","男","桃園市","運動科技潮人"
"5be93793","51-55歲","女","高雄市","獨立愛遊理財新手"
"a3a09552","51-55歲","女","台北市","品味養生理財貴族"
"b6f8a4cd","46-50歲","男","台北市","愛搜愛比網購客"
"0bab6274","56-60歲","女","苗栗縣","物質享樂衝購族"
"456e3ded","41-45歲","男","新北市","運動科技潮人"
"782dbf47","41-45歲","女","高雄市","網購社媒手機迷"
"116a0de0","41-45歲","男","台北市","運動科技潮人"
"a0ff254b","46-50歲","女","高雄市","網購社媒手機迷"
"42c48e72","51-55歲","男","台中市","運動科技潮人"
"60101a11","51-55歲","女","桃園市","品味養生理財貴族"
"27d15dd4","51-55歲","男","台北市","愛搜愛比網購客"
"42223ffa","56-60歲","男","台中市","愛搜愛比網購客"
"942edc92","46-50歲","女","新北市","品味養生理財貴族"
"d100e7a0","51-55歲","女","新北市","樂動廣告品牌控"
"62751555","41-45歲","女","台北市","品味養生理財貴族"
"f8f9a84c","46-50歲","女","台中市","品味養生理財貴族"
"0bf6b20a","41-45歲","女","新北市","運動科技潮人"
"ec175b47","41-45歲","女","台北市","品味養生理財貴族"
"bef27bf9","51-55歲","女","桃園市","愛搜愛比網購客"
"3e09840d","51-55歲","女","苗栗縣","樂動廣告品牌控"
"2cc740b3","51-55歲","女","新北市","健康愛家定存控"
"3fce8d6f","51-55歲","男","桃園市","運動科技潮人"
"bfa2ae69","41-45歲","女","高雄市","網購社媒手機迷"
"135a45dd","36-40歲","男","新北市","運動科技潮人"
"7fa38541","26-30歲","女","高雄市","網購社媒手機迷"
"fd457afa","46-50歲","女","桃園市","物質享樂衝購族"
"a87c58d4","51-55歲","女","高雄市","品味養生理財貴族"
"ef941676","46-50歲","女","桃園市","傳統保健理財族"
"d4716114","26-30歲","女","新竹縣","健康愛家定存控"
"dc28b325","46-50歲","女","新北市","品味養生理財貴族"
"a7155e56","51-55歲","女","桃園市","獨立愛遊理財新手"
"7bdf380c","46-50歲","女","屏東縣","網購社媒手機迷"
"4701b2fb","46-50歲","女","新北市","愛搜愛比網購客"
"12a7758b","31-35歲","女","台中市","物質享樂衝購族"
"def4f1fe","36-40歲","女","高雄市","獨立愛遊理財新手"
"9034f176","66以上","男","新北市","愛搜愛比網購客"
"7cb08f20","61-65歲","女","台北市","網購社媒手機迷"
"a94af251","51-55歲","女","雲林縣","傳統保健理財族"
"cc131e5d","36-40歲","女","台北市","網購社媒手機迷"
"59704595","46-50歲","女","台北市","運動科技潮人"
"241efcb7","51-55歲","女","新北市","運動科技潮人"
"f18fb34f","51-55歲","女","新北市","物質享樂衝購族"
"4768fadb","46-50歲","女","桃園市","品味養生理財貴族"
"44b62d52","51-55歲","女","新竹縣","樂動廣告品牌控"
"a6d91677","46-50歲","男","新北市","運動科技潮人"
"eefc7101","31-35歲","女","台中市","物質享樂衝購族"
"da8a2140","36-40歲","女","台中市","物質享樂衝購族"
"a246cec3","36-40歲","男","花蓮縣","樂動廣告品牌控"
"6821f75e","36-40歲","女","台南市","物質享樂衝購族"
"cb3c9e78","46-50歲","男","新竹縣","愛搜愛比網購客"
"5050081c","51-55歲","男","新北市","愛搜愛比網購客"
"ff279734","51-55歲","女","新北市","物質享樂衝購族"
"11715bfa","46-50歲","女","高雄市","傳統保健理財族"
"a237c80b","46-50歲","女","新北市","愛搜愛比網購客"
"d0ca5873","41-45歲","男","台中市","樂動廣告品牌控"
"2b7cca35","61-65歲","女","桃園市","品味養生理財貴族"
"2505363e","56-60歲","女","高雄市","品味養生理財貴族"
"935c8c20","31-35歲","男","台北市","運動科技潮人"
"9ab4d120","61-65歲","女","新北市","健康愛家定存控"
"94615f81","51-55歲","女","花蓮縣","物質享樂衝購族"
"029074ad","41-45歲","女","桃園市","品味養生理財貴族"
"a5b1b46a","56-60歲","男","新竹市","網購社媒手機迷"
"9d83d85a","46-50歲","女","桃園市","品味養生理財貴族"
"c6ee3622","31-35歲","男","新竹市","樂動廣告品牌控"
"8aa04dcb","46-50歲","男","台北市","運動科技潮人"
"90b5c3df","51-55歲","男","台北市","運動科技潮人"
"aab6568d","36-40歲","女","高雄市","健康愛家定存控"
"168621df","41-45歲","女","新竹縣","物質享樂衝購族"
"a5f54142","56-60歲","女","桃園市","樂動廣告品牌控"
"27daaf94","36-40歲","男","台南市","物質享樂衝購族"
"5dba0bbb","26-30歲","女","花蓮縣","網購社媒手機迷"
"855d9673","46-50歲","男","新北市","運動科技潮人"
"8ac57e66","41-45歲","女","台北市","品味養生理財貴族"
"dda8fa9d","46-50歲","女","新北市","健康愛家定存控"
"9701acde","36-40歲","女","台中市","網購社媒手機迷"
"53ee1259","36-40歲","男","新北市","運動科技潮人"
"02ea282c","56-60歲","男","新竹縣","樂動廣告品牌控"
"c8337d1f","51-55歲","女","桃園市","傳統保健理財族"
"a02012e5","36-40歲","女","桃園市","獨立愛遊理財新手"
"9f8badbb","46-50歲","女","基隆市","樂動廣告品牌控"
"57a00fe1","46-50歲","男","台北市","獨立愛遊理財新手"
"311b096d","31-35歲","女","台中市","健康愛家定存控"
"fddd7841","46-50歲","女","桃園市","傳統保健理財族"
"e282aaa8","51-55歲","女","台中市","健康愛家定存控"
"d003a2f7","31-35歲","女","台中市","物質享樂衝購族"
"60b9a7d2","36-40歲","男","新北市","運動科技潮人"
"6b5bbd5c","36-40歲","女","苗栗縣","樂動廣告品牌控"
"ce289c52","41-45歲","女","台北市","品味養生理財貴族"
"79f0f4be","46-50歲","女","桃園市","運動科技潮人"
"7c57882d","46-50歲","女","台北市","物質享樂衝購族"
"ad66c9cd","36-40歲","女","台北市","樂動廣告品牌控"
"f8ead063","46-50歲","女","新北市","愛搜愛比網購客"
"3a5ced3a","26-30歲","女","台南市","健康愛家定存控"
"7224465a","51-55歲","女","新竹縣","健康愛家定存控"
"b8d98550","51-55歲","女","新北市","愛搜愛比網購客"
"5b74600c","41-45歲","女","新北市","網購社媒手機迷"
"ddc3f3a0","56-60歲","男","台北市","網購社媒手機迷"
"b513f77c","41-45歲","女","台中市","品味養生理財貴族"
"215e787e","31-35歲","女","台南市","健康愛家定存控"
"a228bf75","31-35歲","男","桃園市","運動科技潮人"
"77759644","31-35歲","女","台中市","健康愛家定存控"
"243ea22a","46-50歲","女","高雄市","物質享樂衝購族"
"dd5e3c29","31-35歲","男","屏東縣","樂動廣告品牌控"
"0b6b33f6","41-45歲","男","台中市","運動科技潮人"
"614df855","31-35歲","男","新北市","運動科技潮人"
"83f3827b","36-40歲","女","新北市","品味養生理財貴族"
"d0c43b03","41-45歲","女","台北市","獨立愛遊理財新手"
"38a73982","61-65歲","女","新竹市","品味養生理財貴族"
"586c751e","56-60歲","女","台南市","品味養生理財貴族"
"1f064793","46-50歲","女","新竹縣","物質享樂衝購族"
"91d56704","36-40歲","女","新北市","品味養生理財貴族"
"eae2df12","61-65歲","女","台北市","傳統保健理財族"
"91528642","26-30歲","女","新北市","健康愛家定存控"
"a4f0eae3","51-55歲","女","台北市","樂動廣告品牌控"
"c4b730dd","51-55歲","女","台北市","獨立愛遊理財新手"
"8b7ad702","56-60歲","女","新北市","網購社媒手機迷"
"e95c4fe0","56-60歲","女","高雄市","品味養生理財貴族"
"8b644a6a","61-65歲","女","台北市","品味養生理財貴族"
"7cce10da","41-45歲","女","台中市","網購社媒手機迷"
"a5fc7e5c","51-55歲","女","台北市","樂動廣告品牌控"
"bf87fd45","36-40歲","男","台中市","運動科技潮人"
"fdbdc51d","66以上","男","台北市","運動科技潮人"
"d9b161ef","41-45歲","男","台北市","運動科技潮人"
"c7aae79b","56-60歲","女","台南市","愛搜愛比網購客"
"c0337976","46-50歲","男","彰化縣","樂動廣告品牌控"
"42a26539","46-50歲","女","桃園市","品味養生理財貴族"
"fe6c9b1c","51-55歲","女","新竹市","獨立愛遊理財新手"
"bd900c77","31-35歲","女","桃園市","獨立愛遊理財新手"
"3bcf78aa","41-45歲","男","新竹市","樂動廣告品牌控"
"ca2b1b9d","41-45歲","女","台北市","傳統保健理財族"
"9f72b470","56-60歲","女","台北市","品味養生理財貴族"
"515a2fd7","51-55歲","女","新北市","品味養生理財貴族"
"4665ce5b","46-50歲","女","桃園市","品味養生理財貴族"
"19f43a8d","36-40歲","男","台中市","運動科技潮人"
"f9ca69f2","61-65歲","女","苗栗縣","品味養生理財貴族"
"50dacd79","31-35歲","女","新竹市","物質享樂衝購族"
"24ccd43c","41-45歲","女","台中市","品味養生理財貴族"
"f3144b12","56-60歲","女","新北市","健康愛家定存控"
"d47fe37a","46-50歲","女","新北市","愛搜愛比網購客"
"2d919e02","31-35歲","女","新北市","物質享樂衝購族"
"71754e99","36-40歲","女","台南市","物質享樂衝購族"
"502d2716","51-55歲","女","新北市","愛搜愛比網購客"
"b2ec50f1","56-60歲","女","桃園市","傳統保健理財族"
"3495d74c","31-35歲","男","新竹市","樂動廣告品牌控"
"c5279998","41-45歲","男","屏東縣","樂動廣告品牌控"
"0156c7d0","61-65歲","男","桃園市","愛搜愛比網購客"
"a75de9e5","56-60歲","女","基隆市","品味養生理財貴族"
"68aa3aee","41-45歲","女","台北市","網購社媒手機迷"
"27df65c6","36-40歲","女","台南市","樂動廣告品牌控"
"79424906","56-60歲","女","桃園市","網購社媒手機迷"
"cd272a84","36-40歲","男","新北市","樂動廣告品牌控"
"3f988007","61-65歲","女","台北市","品味養生理財貴族"
"dc865ac1","36-40歲","女","台中市","傳統保健理財族"
"27c75034","41-45歲","女","高雄市","健康愛家定存控"
"9c97da84","41-45歲","男","新北市","愛搜愛比網購客"
"8834f04a","46-50歲","女","新北市","愛搜愛比網購客"
"352defd1","36-40歲","女","台中市","物質享樂衝購族"
"1450e8c2","36-40歲","女","彰化縣","健康愛家定存控"
"882765f7","31-35歲","女","台中市","物質享樂衝購族"
"63528129","36-40歲","男","新竹市","物質享樂衝購族"
"77bef42c","36-40歲","女","台北市","健康愛家定存控"
"15726452","31-35歲","女","苗栗縣","物質享樂衝購族"
"54d1f972","51-55歲","女","新北市","網購社媒手機迷"
"d5b152c3","41-45歲","女","新竹縣","傳統保健理財族"
"5c31cd53","51-55歲","男","新北市","運動科技潮人"
"6bca3502","41-45歲","女","花蓮縣","品味養生理財貴族"
"450e3158","36-40歲","女","屏東縣","樂動廣告品牌控"
"f510e986","41-45歲","女","桃園市","物質享樂衝購族"
"7d25e8f4","41-45歲","女","台北市","運動科技潮人"
"15fbcb3c","66以上","女","新北市","傳統保健理財族"
"e93c00c5","66以上","女","基隆市","獨立愛遊理財新手"
"3c9ca9e3","56-60歲","女","台北市","健康愛家定存控"
"bb3e6629","46-50歲","女","新竹市","樂動廣告品牌控"
"80c8fc3c","36-40歲","女","台南市","物質享樂衝購族"
