"order_num","detail_no","description","quantity","unit_price","amount"
"38813","3","總折價","1.0000","-39","-39"
"38736","6","總折價","1.0000","-206","-206"
"38764","2","總折價","1.0000","-8","-8"
"38730","4","總折價","1.0000","-40","-40"
"38891","3","總折價","1.0000","-450","-450"
"38778","9","亞米亞米犬罐(雞肉+蔬菜)400g","1.0000","41","41"
"39025","3","總折價","1.0000","-190","-190"
"38924","8","總折價","1.0000","-84","-84"
"38988","5","總折價","1.0000","-377","-377"
"21131","4","總折價","1.0000","-446","-446"
"37080","4","A)沃野肉出來了-南瓜雞肉餅120g","1.0000","250","250"
"37259","4","ShebaR 希寶R主食罐 - 雞肉慕斯佐雞肝","1.0000","55","55"
"28908","4","汪洽普爆毛雞肉雙層棒棒糖20g/單支","1.0000","35","35"
"37189","1","A)嬌聯禮貌帶女用SSS42/12","2.0000","559","1118"
"37300","2","CIAO啾嚕肉泥-鰹魚燒鰹魚肉塊14g*4入","1.0000","100","100"
"37154","1","每日健康綠茶尿片(50片入)/ED-SH-02","1.0000","290","290"
"37306","2","超級SP雞肉貓草棒棒糖","1.0000","60","60"
"37031","1","A)特級銀貓大罐(白身鮪+吻仔)170g","1.0000","44","44"
"25432","1","包月/美容服務","1.0000","800","800"
"37172","17","A)特級金貓大罐(鮪+雞+牛)170g","1.0000","44","44"
"37200","9","A)歐姆貓蜂王乳貓泥-鮭魚15g","3.0000","10","30"
"37270","6","A)OzBone卡賀家犬零食-牛肉吉拿軟條220g","1.0000","245","245"
"37206","5","歐姆貓海陸原肉凍乾粒-雞肉袋裝","1.0000","72","72"
"37305","10","貓倍麗金罐懷石鮪魚料理85g","3.0000","52","156"
"37164","2","好快樂寵物毛骨力(含龜鹿配方)-七入裝","1.0000","299","299"
"37215","2","總折價","1.0000","-10","-10"
"9044","6","其他支付媒體","1","0","0"
"37233","3","x海饌貓罐-白身鮪魚+鮭魚-80g","1.0000","32","32"
"37291","4","A)BOby餐杯(角切羊肉+雞肉+起司)80g","1.0000","24","24"
"34320","4","A)GOODIES耐嚼型潔牙棒-培根風味(2支)85g","1.0000","47","47"
"37133","2","總折價","1.0000","-150","-150"
"37067","1","A)Hello起司條6入","1.0000","130","130"
"17620","5","優勝優質牧草系列-果園草1kg","1.0000","276","276"
"37159","7","總折價","1.0000","-134","-134"
"37153","3","怪獸無膠副食罐160g中罐-鮮雞絲","2.0000","37","74"
"37296","3","HM-狗凍乾晶球糧1.65kg-雞肉 -犬晶球雞中","1.0000","1040","1040"
"12602","3","其他支付媒體","1","0","0"
"37114","9","A)IN機能鮪魚+雞肉湯罐80g","2.0000","26","52"
"22789","8","比利時 咕咕氂牛起司棒 XS (27隻/盒)","2.0000","80","160"
"37034","2","總折價","1.0000","-40","-40"
"37041","2","A)汪洽普爆毛雞肉雙層棒棒糖20g/單支","4.0000","35","140"
"37069","1","洛特夫-犬用風乾主食糧-牛肉25g","1.0000","80","80"
"37172","10","A)CIAO啾嚕肉泥-鮪魚+鮭魚14g*4入","1.0000","100","100"
"37300","5","CIAO 啾嚕肉泥-旨定罐10號鰹魚14g*4入","1.0000","110","110"
"37176","3","汪喵益生菌米粒型豆腐砂","1.0000","280","280"
"21177","5","總折價","1.0000","-47","-47"
"37114","5","A)金貓罐頭(鮪魚+蝦+蟹)80g","2.0000","25","50"
"37264","2","輝瑞寵愛7號2.27kg-6.8kg","1.0000","1050","1050"
"37128","4","總折價","1.0000","-240","-240"
"34320","9","牛肉鮮味角燒大餐 400g","3.0000","41","123"
"37072","5","A)好味小姐1+1滴雞精貓肉泥主食罐-鮮香鰹魚81g","2.0000","70","140"
"39440","3","快吃丼飯 霜降骰子丼 #1","2.0000","47","94"
"39379","4","總折價","1.0000","-418","-418"
"39387","2","Catit嘿卡堤 三鮮凍乾糧-成貓雞肉配方1.8kg","1.0000","1050","1050"
"39430","1","包月/美容服務","1.0000","300","300"
"39395","1","包月/美容服務","1.0000","500","500"
"29147","8","吶一口無穀貓湯罐-鮪魚鮭魚80g","1.0000","32","32"
"39390","2","愛米可緹/天然蘋果木/50g","1.0000","133","133"
"29147","3","超級SP補水炸彈湯罐-白身鮪魚70g","1.0000","30","30"
"39364","1","A)好快樂寵物毛魚油-25入裝(6顆/入)","2.0000","1300","2600"
"29148","8","銀湯匙三星美食喵湯匙肉泥鮪魚鰹魚風味10g*4","1.0000","89","89"
"39468","2","總折價","1.0000","-17","-17"
"34709","1","GOMOPETFOOD熟齡犬無穀低脂活力配方1.8kg","1.0000","639","639"
"39470","3","佩奇 智能寵物循環活水機SOLO SE(無線馬達) 暮夜灰","1.0000","2080","2080"
"39346","2","A)OzBone卡賀家犬零食-雞肉吉拿軟條220g","1.0000","245","245"
"39360","1","快吃丼飯 月見牛丼 #2","1.0000","47","47"
"31795","1","x小型犬衣服(M35)-S","1.0000","505","505"
"39477","4","x白金貓罐-鮪魚+雞肉+鮭魚170g","6.0000","48","288"
"39371","2","A)貓倍麗乾糧成貓鮮魚什錦泌尿保健3LB(1.36kg)","2.0000","690","1380"
"39470","4","總折價","1.0000","-360","-360"
"39346","5","總折價","1.0000","-311","-311"
"39343","2","御天犬超值包U36-5牛奶雞腿棒17入","1.0000","450","450"
"39452","3","A)邦比炙燒雞肉圓片160g/3581","1.0000","215","215"
"39381","8","A)C.C.P機能雞肉 視力 保健零食100g","1.0000","210","210"
"39385","2","總折價","1.0000","-81","-81"
"39462","7","A)驕傲貓貓草鱈魚貓掌凍乾棒棒糖","2.0000","17","34"
"39454","1","A)PANTOP邦比莊園寵物兔糧(草莓牛奶)2.5kg","1.0000","465","465"
"39451","12","新艾莎餐盒(雞肉+時令鮮蔬)100g","1.0000","35","35"
"39431","1","包月/美容服務","1.0000","1200","1200"
"39433","4","A)IN機能鮪魚+蝦肉湯罐80g","5.0000","26","130"
"39394","4","A)嬌聯禮貌帶女用SSS42/12","2.0000","559","1118"
"39439","1","A)卡爾豆腐貓砂-原味6L","2.0000","430","860"
"39369","4","A)特級金貓大罐(鮪+雞+牛)170g","3.0000","44","132"
"39418","1","Halo嘿囉成貓無穀野生鮭魚燉白魚300g","1.0000","340","340"
"39381","6","A)C.C.P機能雞肉 關節 保健零食100g","1.0000","210","210"
"39371","1","A)卡爾天然原礦多功能貓砂7kg(微香)","2.0000","430","860"
"39078","9","汪喵-益生菌條型豆腐砂","3.0000","280","840"
"39475","3","Acana農場盛宴無穀貓-放養雞肉+蔓越莓1.8kg","1.0000","1760","1760"
"39437","3","總折價","1.0000","-55","-55"
"39451","2","新艾莎餐盒(上選小牛肉)100g","1.0000","35","35"
"39393","3","A)汪喵-幼母貓營養主食罐80g-鮮嫩雞","5.0000","53","265"
"39078","10","怪獸-費洛蒙豆腐砂","2.0000","280","560"
"39394","1","瑞威全犬3號海洋魚貝10kg","1.0000","3200","3200"
"39381","5","A)C.C.P機能雞肉 腸道 保健零食100g","1.0000","210","210"
"39078","5","金湯愛貓湯罐(白身鮪魚+小麥草)80g","3.0000","28","84"
"35906","3","歐司特-無穀貓罐 5號 鮪魚紅肉佐吻仔魚80g","1.0000","29","29"
"39393","6","總折價","1.0000","-190","-190"
"39343","3","寶貝餌子/9465C哞哞牛米條/210g","1.0000","499","499"
"39439","3","A)卡爾豆腐貓砂-活性碳6L","2.0000","430","860"
"39482","1","幸福時光益菌主食罐-鮮雞鮪魚X蔓越莓洛神花80g","2.0000","62","124"
"39078","12","A)希爾思8523成貓敏感胃腸與皮膚雞肉與米特調1.59kg","1.0000","1130","1130"
"39482","2","幸福時光益菌主食罐-鮮雞石斑X黃金蜆薑黃80g","1.0000","62","62"
"39343","4","寶貝餌子/9468C哞哞牛皮捲/250g","1.0000","499","499"
"39451","8","經典維齊犬罐-雞肉+肝80g","1.0000","30","30"
"39381","7","A)C.C.P機能雞肉 泌尿 保健零食100g","1.0000","210","210"
"39427","2","總折價","1.0000","-18","-18"
"25639","3","寵兒寵餌嫩雞小魚8入/9064","1.0000","230","230"
"39757","4","瑪恩吉-MONO無穀主食肉醬貓餐包-火雞肉(成貓)-85g","1.0000","50","50"
"12344","3","鮮雞饗宴-NO.15/芝麻雞小胸肉條100g","1","180","180"
"39832","13","A)經典維齊犬罐-雞肉+鮭魚80g","1.0000","30","30"
"39748","2","總折價","1.0000","-629","-629"
"39742","2","優勝優質牧草系列-提摩西一割1kg","1.0000","276","276"
"39778","5","自然小貓100%天然雞肉30g","1.0000","69","69"
"23968","2","總折價","1.0000","-30","-30"
"39840","3","Rrannk 機能餐盒-羊肉口味","1.0000","45","45"
"39718","3","ISTA 2合一除藻刮刀-NEW","1.0000","380","380"
"22217","3","x小犬威利-熟食凍乾點心-Cook活力蘋果10g","1.0000","60","60"
"39774","2","總折價","1.0000","-14","-14"
"8175","6","OzBone卡賀家犬零食-香Q鱈魚雞肉捲150g","1","245","245"
"18823","6","x小型犬衣服(M66)-L","1.0000","505","505"
"39803","3","總折價","1.0000","-340","-340"
"39742","1","PV鼠兔用綜合美味磨齒棒","1.0000","79","79"
"39806","1","優豆原味鱈魚香絲35g","1.0000","120","120"
"39698","2","總折價","1.0000","-361","-361"
"20720","5","帕米爾小棒棒糖25g","1.0000","40","40"
"39747","1","喵洽普 貓咪凍乾零食-雞胸肉 家庭號160g","1.0000","599","599"
"39840","7","A)BOby餐杯(雞肉+野菜)80g","1.0000","24","24"
"39745","1","包月/美容服務","1.0000","2400","2400"
"39779","2","A)C.C.P機能雞肉 腸道 保健零食100g","2.0000","210","420"
"39682","6","(珍)關健時刻夾心雞肉條-視力保健150g","1.0000","280","280"
"39832","12","紐崔克犬罐/羊肉泥110g","1.0000","39","39"
"38280","4","A)紐崔克-棒棒糖犬點心-鴨肉/單支","1.0000","32","32"
"25639","4","紐崔克-棒棒糖犬點心-燕麥米香/支","2.0000","32","64"
"21821","3","金湯愛貓湯罐(鮮嫩雞肉)80g","2.0000","28","56"
"39721","3","總折價","1.0000","-2831","-2831"
"39726","3","A)沃野肉出來了-蔓越莓雞肉105g","1.0000","250","250"
"8175","1","紐崔克-棒棒糖犬點心-香烤豬肉/支","1","32","32"
"30767","4","中型購物袋(個)","1.0000","1","1"
"26346","1","喵皇奴-GOOD！毛孩凍乾小零嘴（雞里肌40g)","1.0000","235","235"
"39757","8","總折價","1.0000","-1314","-1314"
"39738","1","芮格爾天然寵糧-全齡犬低GI配方-無榖雞肉 鴨肉-1LB","1.0000","310","310"
"30767","11","金貓罐(鮪魚吻仔魚+雞肉)80g","1.0000","25","25"
"9822","1","瑞威全犬6號田園野虻500g","1","290","290"
"39728","8","益菌貓肉泥主食罐80g-全雞餐","1.0000","52","52"
"10871","2","x舟屋C1雞腿肉冷凍乾燥25g","1","115","115"
"39791","1","優勝美國嚴選葵瓜子","1.0000","135","135"
"38280","1","A)鮮雞饗宴-NO.15/芝麻雞小胸肉條100g","1.0000","180","180"
"39832","2","喜樂寵宴-法式主食狗餐盒/菲力牛排佐鮮鮭 100g","1.0000","48","48"
"39768","1","A)喵皇奴貓咪主食罐（ 雞肉 ）80g","1.0000","66","66"
"39826","5","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+雞肉","6.0000","10","60"
"9822","2","鮮雞饗宴-NO.63/煙燻軟奶酪雞肉絲100g","1","180","180"
"39778","12","驕傲貓貓犬共享鯊魚生肉凍乾主食餐","1.0000","245","245"
"39832","6","A)銀湯匙三星美食喵湯匙肉泥鮪魚鮭魚風味10g*4","2.0000","89","178"
"39709","2","總折價","1.0000","-195","-195"
"39776","2","蕾曼芙-寵物護足保養霜30g","1.0000","450","450"
"39728","4","RICO無膠貓用主食罐2號-鮪魚85g","3.0000","62","186"
"39832","1","奧力棒-嗑肉一番鮮食營養餐-田園雞嫩羊燉蔬食110g/2入","1.0000","185","185"
"39716","1","包月/美容服務","1.0000","3600","3600"
"39769","7","長靴貓無穀無膠湯罐-鮪魚+紅蘿蔔","2.0000","27","54"
"39699","1","xDM-犬用輕盈耐咬啞鈴玩具 S","1.0000","145","145"
"39750","6","西莎餐盒風味經典嫩烤火雞100g","3.0000","44","132"
"39800","1","A)益菌的革命-寵物益生菌尿布墊S-升級版/100枚","2.0000","450","900"
"39680","1","A)CCNW皇家皮膚保健犬濕糧DMW 85g","1.0000","47","47"
"39728","6","特級金貓大罐(鮪+吻)170g","1.0000","44","44"
"18823","3","小犬威利-熟食凍乾點心-Cook活力蘋果10g","2.0000","60","120"
"30767","2","MAMAMIA貓餐罐-雞肉+鮪魚+南瓜85g","1.0000","24","24"
"35970","1","卡爾天然活性碳多功能貓砂13kg(無香)","1.0000","850","850"
"39738","2","芮格爾天然寵糧-全齡犬低敏食譜-火雞-1LB","1.0000","310","310"
"39804","7","總折價","1.0000","-450","-450"
"39728","11","A)養生湯罐(除毛球)白身鮪魚+鮭魚80g","2.0000","29","58"
"39680","5","A)CCNW皇家腸胃保健犬濕糧DGW 85g","1.0000","47","47"
"39752","1","A)尾巴與我 經典尼龍 基本款牽繩 XS","1.0000","290","290"
"11605","1","x舟屋C1雞腿肉冷凍乾燥25g","2","115","230"
"39832","5","A)銀湯匙三星美食喵湯匙肉泥鮪魚鰹魚風味10g*4","2.0000","89","178"
"41273","1","索美達鮮食肉片狗狗餐-紐西蘭北黨放牧雞30g","1.0000","100","100"
"41446","3","總折價","1.0000","-500","-500"
"41584","2","喵洽普 貓咪凍乾零食-鮭魚 家庭號140g","1.0000","520","520"
"41434","24","吃貨拼盤多汁嫩雞絲佐鵪鶉蛋全齡貓用主食罐#2 80g","1.0000","43","43"
"41591","5","總折價","1.0000","-166","-166"
"41470","7","MAMAMIA貓餐罐-雞肉+鮪魚+番茄85g","2.0000","24","48"
"41447","8","姆吉-CB7貓湯包-鮪魚鮭魚-40g","2.0000","35","70"
"41436","1","包月/美容服務","1.0000","1800","1800"
"41605","1","泰瑞叔叔-芝麻雞肉棒棒糖(1入)","1.0000","33","33"
"41439","2","奧力棒-6星潔牙棒(雞肉+起司)-M小包裝-100g±5","1.0000","120","120"
"41584","3","總折價","1.0000","-131","-131"
"41273","3","希爾思10334HG成犬7歲以上歲雞肉大麥糙米小顆粒2kg","1.0000","890","890"
"39840","10","A)汪洽普爆毛雞肉雙層棒棒糖20g/單支","5.0000","35","175"
"39728","5","RICO無膠貓用主食罐6號-鮪雞+吻仔魚85g","3.0000","62","186"
"39804","3","A)汪洽普健胃牛肉雙層棒棒糖20g/單支","2.0000","35","70"
"39814","1","PV貓專用深海鮮魚棒(鮪魚)40g","1.0000","75","75"
"39840","5","總折價","1.0000","-321","-321"
"25639","8","GOODIES耐嚼型潔牙棒牛肉風味(單支)85g","1.0000","47","47"
"39778","16","樂透愛貓潔牙餡餅35g","1.0000","135","135"
"39718","4","總折價","1.0000","-38","-38"
"39840","13","喜樂寵宴-法式主食狗餐盒/田園雞排佐牛肉 100g","1.0000","48","48"
"39834","8","CIAO鰹魚燒幼貓魚柳條1入(18g(±5%))","2.0000","57","114"
"39705","6","總折價","1.0000","-401","-401"
"39837","3","自然牧場-牛腱棒(XL)(單支)","1.0000","220","220"
"18361","1","x小型犬衣服(M10)-M","1.0000","380","380"
"39680","3","沃野好食光-鮮嫩牛肉堡佐高纖地瓜","1.0000","159","159"
"39953","13","A)SHEBA 誘惑泥 鮪魚+鮪魚及海鮮口味 48g","1.0000","99","99"
"39950","2","總折價","1.0000","-1269","-1269"
"39907","4","總折價","1.0000","-28","-28"
"39997","14","CIAO啾嚕肉泥-下部尿路配慮(鮪魚)14g*4入","2.0000","110","220"
"39975","1","xTUNA愛貓天然食(雞肉+白身鮪魚)70g","6.0000","30","180"
"40012","1","長靴貓無穀無膠湯罐-鰹魚+木瓜","1.0000","27","27"
"41105","1","A)益菌的革命-寵物益生菌尿布墊L-升級版/25枚","2.0000","450","900"
"41726","7","BonePlus貓專用魚造型薄荷潔牙骨-蝦紅味","1.0000","89","89"
"41715","27","CIAO旨定罐13號(雞肉+蟹肉)85g","2.0000","55","110"
"41640","2","燒肉工房BQ302#9香濃鮮味雞肉棒300g±5%","1.0000","220","220"
"41694","3","總折價","1.0000","-114","-114"
"41794","1","蟻不到富士碗17cm(L)","1.0000","200","200"
"11305","3","其他支付媒體","1","0","0"
"41724","9","OzBone卡賀家犬零食-香Q鱈魚雞肉捲150g","1.0000","245","245"
"41791","4","希爾思11125小型成犬7歲主食餐盒鮮燉雞肉+蔬菜3.5oz","3.0000","72","216"
"41636","2","CIAO 啾嚕肉泥雞肉綜合桶 14g*5種50入","1.0000","699","699"
"41665","1","(E)GIANT MEI強效吸水尿墊-M(50枚)","1.0000","250","250"
"41668","1","銀貓罐頭(白身鮪魚+蝦肉)80g","2.0000","25","50"
"41715","13","原燒貓罐(除毛球)雞肉+鮪魚+柴魚80g","1.0000","29","29"
"41668","17","金貓罐(鮪魚吻仔魚+雞肉)80g","2.0000","25","50"
"41802","2","CIAO 啾嚕肉泥-綜合營養食 (鮪魚+奢華本鮪)14g*4","1.0000","110","110"
"41696","2","總折價","1.0000","-71","-71"
"41665","2","總折價","1.0000","-101","-101"
"41708","4","金貓罐頭(鮪魚+蝦+蟹)80g","2.0000","25","50"
"41715","39","CIAO近海罐(鰹+小魚)80g","3.0000","55","165"
"41659","6","好味小姐1+1滴雞精貓肉泥主食罐-白蝦干貝81g","1.0000","70","70"
"41691","1","包月/美容服務","1.0000","1150","1150"
"41790","4","卡特喵喵-鯊魚咬一口","1.0000","660","660"
"41471","3","總折價","1.0000","-38","-38"
"41698","1","包月/美容服務","1.0000","700","700"
"41622","1","CIAO啾嚕肉泥-鰹魚燒鰹魚肉塊14g*4入","1.0000","100","100"
"41659","12","喵皇奴貓咪主食罐（ 雞＋牛 ）80g","1.0000","66","66"
"41715","6","銀湯匙貓罐頭鮪魚70g/763111","2.0000","50","100"
"41704","1","優質進口孔雀 L","1.0000","25","25"
"40759","4","總折價","1.0000","-150","-150"
"41651","4","總折價","1.0000","-1335","-1335"
"41717","1","魚-00033","10.0000","66","660"
"41641","8","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+雞肉","1.0000","10","10"
"41809","3","經典維齊犬罐-雞肉+肝80g","2.0000","30","60"
"41883","3","總折價","1.0000","-924","-924"
"41724","3","C.C.P機能雞肉 關節 保健零食100g","1.0000","210","210"
"41879","3","OzBone卡賀家犬零食-香脆雞胸肉片120g","1.0000","245","245"
"41844","1","自然主義草本貓糧-成貓2kg","2.0000","980","1960"
"41653","11","金貓罐(鮪魚+牛肉+雞肉)80g","2.0000","25","50"
"41679","5","大型購物袋(個)","1.0000","2","2"
"41832","2","希爾思603820 成貓雞肉特調食譜2kg","1.0000","1150","1150"
"41843","2","Catit嘿卡堤 鮮溜肉泥-鮪魚佐雞肉","1.0000","52","52"
"41836","1","包月/美容服務","1.0000","2000","2000"
"41631","2","AMT牛奶潔牙嚼嚼棒S-400g","2.0000","243","486"
"41668","9","總折價","1.0000","-112","-112"
"41858","1","自然主義草本美毛貓糧-全齡貓2kg","1.0000","1005","1005"
"41660","3","總折價","1.0000","-50","-50"
"41745","2","總折價","1.0000","-225","-225"
"41658","1","沛奇365混合型碳貓砂15LB","2.0000","299","598"
"41676","4","總折價","1.0000","-35","-35"
"41646","4","西莎餐盒風味野菜牛肉100g","2.0000","44","88"
"41844","2","好快樂寵物毛骨力(含龜鹿配方)-七入裝","1.0000","299","299"
"41724","8","OzBone卡賀家犬零食-地瓜雞肉捲160g","1.0000","245","245"
"41635","1","超海派犬用起司鈣骨形餅乾480g","1.0000","280","280"
"41756","3","總折價","1.0000","-641","-641"
"41651","2","蕾曼芙-寵物護足保養霜30g","1.0000","450","450"
"41881","4","總折價","1.0000","-559","-559"
"41736","6","(珍)關健時刻夾心雞肉條-視力保健150g","2.0000","280","560"
"41653","1","AM貓無鹽無調味原味鱈魚香絲袋裝80g±5","1.0000","145","145"
"41749","2","喜樂寵宴-每日潔寵物牙齒清潔L型濕指套/35枚","1.0000","159","159"
"41711","2","歐姆貓凍乾貓草細棒-蔓越莓袋裝","1.0000","72","72"
"41631","1","寶貝餌子特大豬耳朵1入/795B","1.0000","125","125"
"40098","10","維齊魚多多點心罐-鮪魚+鮪魚薄片80G","1.0000","28","28"
"40213","1","舒沛成犬牛肉飼料18kg(大顆)","1.0000","890","890"
"40053","2","A)特級銀貓大罐(白身鮪+雞肉)170g","1.0000","44","44"
"40124","1","GOODIES 無穀低敏潔牙棒-十字造型 500g","1.0000","200","200"
"40227","5","總折價","1.0000","-487","-487"
"40112","1","A)PANTOP邦比健康寵糧成貓毛球控制配方2kg","1.0000","690","690"
"40240","3","總折價","1.0000","-73","-73"
"40032","13","銀湯匙喵湯匙無添加肉泥 鮪魚鰹魚兩口味10g*10","2.0000","195","390"
"40066","4","A)Temptations喵愛餡貓餡餅(黃)-嫩雞75g","1.0000","115","115"
"40119","2","A)C.C.P機能雞肉 腸道 保健零食100g","1.0000","210","210"
"40135","1","FCNW 皇家腸胃保健成貓S33W 85G","2.0000","47","94"
"28538","3","WantChew-啾啾編織棒腿","1.0000","270","270"
"40089","5","總折價","1.0000","-84","-84"
"40190","3","總折價","1.0000","-469","-469"
"40178","1","自然牧場-牛腱棒(L)(單支)","1.0000","200","200"
"40171","1","AMT全天然皮膚膏50ml","1.0000","480","480"
"40232","2","幸福時光奶昔主食罐-紫薯羊奶鮮魚80g","1.0000","55","55"
"40111","3","黃金聖萊西牛肉條棒330g","1.0000","220","220"
"40035","2","總折價","1.0000","-330","-330"
"29357","3","大型購物袋(個)","1.0000","2","2"
"40234","6","總折價","1.0000","-71","-71"
"40168","18","銀湯匙喵湯匙化毛配方肉泥 鮪魚鰹魚兩口味10g*10","1.0000","195","195"
"40084","1","包月/美容服務","1.0000","3600","3600"
"40168","9","愛喜雅妙喵15號片狀-鮪.柴魚70g","2.0000","62","124"
"40239","2","總折價","1.0000","-40","-40"
"40128","1","輝瑞寵愛6號0-2.27kg","1.0000","850","850"
"40158","2","總折價","1.0000","-218","-218"
"40270","2","PV貓專用鮪魚鮮極棒15g","1.0000","45","45"
"40168","19","小型購物袋(個)","1.0000","1","1"
"40082","1","A)紐崔克-棒棒糖犬點心-香烤豬肉/支","4.0000","32","128"
"40122","5","總折價","1.0000","-237","-237"
"40148","4","總折價","1.0000","-648","-648"
"41679","3","NEWAGE潔淨好舒芙低敏紙棉墊料5L","1.0000","300","300"
"41733","2","總折價","1.0000","-42","-42"
"41715","17","原燒貓罐(除毛球)白身鮪魚+蟹肉80g","1.0000","29","29"
"41904","1","PANTOP邦比雞肉罐頭400g","3.0000","41","123"
"41911","1","包月/美容服務","1.0000","2400","2400"
"42032","5","總折價","1.0000","-427","-427"
"41995","6","CIAO啾嚕肉泥-化毛配方鮪魚14g*4入","1.0000","100","100"
"42240","3","Catit嘿卡堤 鮮溜肉泥-雞肝","5.0000","52","260"
"42107","12","CIAO啾嚕肉泥-雞肉+甜蝦14g*4入","1.0000","100","100"
"42121","4","CIAO啾嚕肉泥-鮪魚+鮭魚14g*4入","1.0000","100","100"
"21171","1","法蘭絨寵物墊S","1.0000","280","280"
"42207","1","包月/美容服務","1.0000","500","500"
"42121","1","驕傲貓夾心肉泥捲-鱈魚鮪魚 單包裝","1.0000","17","17"
"41136","2","總折價","1.0000","-311","-311"
"42137","4","總折價","1.0000","-112","-112"
"42090","1","犬用紗雞肉泥 56g (14gX4包)-乳香","1.0000","99","99"
"42239","5","總折價","1.0000","-29","-29"
"42095","1","CIAO 啾嚕管狀肉泥-鮪魚+扇貝80g","1.0000","150","150"
"42212","2","元氣犬罐(黃)雞肉+起司80g","1.0000","31","31"
"42177","2","總折價","1.0000","-47","-47"
"19611","4","總折價","1.0000","-77","-77"
"42130","5","BLOP 呷哺呷哺 QQ牛嚼管 100g","2.0000","220","440"
"42182","1","優沛特潔牙骨-羊肉風味4cm1000g/NO.7","1.0000","780","780"
"38455","3","犬新寶(6.8/11.5)S","1.0000","900","900"
"42146","5","喵喵日記鮪魚+吻仔魚貓罐170g","2.0000","24","48"
"42126","1","NEWAGE潔淨好舒芙低敏紙棉墊料5L","1.0000","300","300"
"42132","12","銀貓罐頭(鮮嫩純雞肉)80g","3.0000","25","75"
"42212","1","經典維齊犬罐-雞肉絲80g","1.0000","30","30"
"29120","2","ADD自然癮食無穀藍鮭魚寵食1.8kg","1.0000","1600","1600"
"42151","1","CIAO啾嚕肉泥-下部尿路配慮(雞肉)14g*4入","1.0000","110","110"
"42121","6","益菌?革命-寵物專用濕式衛生紙(升級版)(20抽)","1.0000","79","79"
"42175","1","日日好極細豆腐貓砂-活性碳7L","2.0000","430","860"
"21171","4","MK-天然麻繩摺疊兔窩/MR-409","1.0000","550","550"
"24906","6","銀貓罐頭(鮮嫩純雞肉)80g","1.0000","25","25"
"42216","2","總折價","1.0000","-10","-10"
"42121","3","CIAO啾嚕肉泥-雞肉+甜蝦14g*4入","1.0000","100","100"
"42196","1","喜躍PartyMix經典原味香酥餅60g","1.0000","109","109"
"42165","4","總折價","1.0000","-126","-126"
"42132","4","小型購物袋(個)","2.0000","1","2"
"36070","1","派庫廚房-海灣鮮干貝凍乾30g","1.0000","275","275"
"42213","3","總折價","1.0000","-658","-658"
"7053","3","獸醫寵愛天然處方-犬用腸胃道2kg","2","1500","3000"
"19611","3","PV小動物天然鳳梨乾 130g","1.0000","83","83"
"19590","1","13-MONBEBE寵物衣服","1.0000","748","748"
"42185","9","蕾曼芙-PAW PAW WASH泡泡洗清潔露(慕斯)150g","1.0000","580","580"
"42172","2","幸福時光奶昔主食罐-紅藜小麥雞80g","1.0000","55","55"
"42240","5","CIAO本鰹燒魚柳條-昆布高湯口味15g(±5%)","1.0000","57","57"
"42130","6","BLOP 呷哺呷哺 咕咕啃啃棒 15入","1.0000","220","220"
"42176","4","CIAO啾嚕肉泥-奢華鮪魚+龍蝦14g*4入","1.0000","100","100"
"6449","1","天然密碼永恆無穀主食罐雞+鰹魚+蔓越莓80g","1","55","55"
"40354","1","強品狗罐-雞肉+蔬菜400g","2.0000","40","80"
"40381","15","A)好味小姐1+1滴雞精貓肉泥主食罐-白蝦干貝81g","1.0000","70","70"
"40316","2","瑞威貓糧3號海洋魚貝4kg","1.0000","1730","1730"
"40502","1","FHN皇家理想體態成貓F32 4KG","1.0000","1620","1620"
"40438","1","怪獸無膠副食罐(80g)-雞丁肉煲餐","3.0000","27","81"
"40535","8","A)養生湯罐(除毛球)白身鮪魚+雞肉80g","2.0000","29","58"
"40472","2","總折價","1.0000","-3310","-3310"
"40445","5","A)MiiT蔬菜湯罐犬-炒蛋番薯胡蘿蔔80g","2.0000","24","48"
"40387","3","總折價","1.0000","-464","-464"
"42093","2","姆吉-T8海鮮貓肉泥-鮪魚龍蝦-15gx5入","1.0000","95","95"
"42144","9","愛喜雅-樂妙喵1號-鮪魚60g","24.0000","50","1200"
"42239","4","BonePlus貓專用魚造型薄荷潔牙骨-蝦紅味","2.0000","89","178"
"41460","2","PV鼠兔用綜合玉米甜甜圈","1.0000","79","79"
"36070","4","總折價","1.0000","-294","-294"
"42132","6","沃野天然原型凍乾零食-里肌肉片(6片)","1.0000","230","230"
"42241","3","總折價","1.0000","-2521","-2521"
"42093","7","OzBone卡賀家犬零食-香濃起司雞肉條160g","1.0000","245","245"
"42185","6","沃野天然原型凍乾零食-里肌肉片(6片)","3.0000","230","690"
"42084","2","亞米鮮鮪青花魚蟹柳白金大餐160G","6.0000","43","258"
"42089","6","紐崔克-棒棒糖犬點心-燕麥米香/支","1.0000","32","32"
"42143","1","包月/美容服務","1.0000","600","600"
"42205","1","(珍)關健時刻雞肉條-腸胃保健配方150g","1.0000","280","280"
"42144","1","卡爾天然活性碳多功能貓砂7kg(無香)","1.0000","430","430"
"24906","3","金貓罐(鮪魚吻仔魚+雞肉)80g","1.0000","25","25"
