"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"0b4bb7d4","51-55歲","男","台中市","傳統保健理財族"
"2406861d","36-40歲","女","高雄市","健康愛家定存控"
"fb3860a9","31-35歲","女","彰化縣","傳統保健理財族"
"15f766af","51-55歲","男","新北市","愛搜愛比網購客"
"d1b59967","31-35歲","女","新竹縣","運動科技潮人"
"b153926a","66以上","女","台北市","愛搜愛比網購客"
"dc8d53c1","56-60歲","女","新北市","樂動廣告品牌控"
"81168a4b","41-45歲","男","台北市","樂動廣告品牌控"
"345ca785","36-40歲","女","新竹縣","物質享樂衝購族"
"3a3565ca","36-40歲","女","新北市","樂動廣告品牌控"
"2c32a698","36-40歲","女","高雄市","健康愛家定存控"
"70f43391","41-45歲","男","台北市","運動科技潮人"
"ef90f330","46-50歲","男","台中市","愛搜愛比網購客"
"1d418f34","31-35歲","女","新竹市","健康愛家定存控"
"4e0b92af","41-45歲","女","新北市","網購社媒手機迷"
"a66bc1e9","46-50歲","女","新北市","品味養生理財貴族"
"a8b0c872","31-35歲","女","新北市","健康愛家定存控"
"a2b921b2","41-45歲","女","新竹縣","健康愛家定存控"
"d87b2a32","56-60歲","男","新竹縣","愛搜愛比網購客"
"19deff67","36-40歲","女","台中市","健康愛家定存控"
"a056c181","31-35歲","女","屏東縣","健康愛家定存控"
"27f53f70","41-45歲","女","新北市","網購社媒手機迷"
"64afeb7a","36-40歲","女","新竹市","物質享樂衝購族"
"ef5dfaa2","31-35歲","女","新北市","運動科技潮人"
"00229047","41-45歲","女","台北市","獨立愛遊理財新手"
"0e73be63","36-40歲","女","新竹市","運動科技潮人"
"3ff2ce97","41-45歲","女","台北市","運動科技潮人"
"87832daa","51-55歲","女","台中市","健康愛家定存控"
"8662f992","41-45歲","女","苗栗縣","樂動廣告品牌控"
"1e8a001d","41-45歲","女","新北市","健康愛家定存控"
"ff0c98ae","46-50歲","女","新北市","樂動廣告品牌控"
"68dd440a","36-40歲","女","彰化縣","物質享樂衝購族"
"d55d171e","36-40歲","女","高雄市","網購社媒手機迷"
"2b4cd858","46-50歲","女","台中市","品味養生理財貴族"
"d4a38688","41-45歲","男","彰化縣","樂動廣告品牌控"
"438b0442","41-45歲","女","高雄市","傳統保健理財族"
"fb8fd679","46-50歲","男","高雄市","運動科技潮人"
"7465b8c8","46-50歲","女","新北市","品味養生理財貴族"
"ec5d52b1","31-35歲","女","桃園市","健康愛家定存控"
"4815d33c","41-45歲","女","高雄市","物質享樂衝購族"
"6f7ef03d","51-55歲","男","新竹市","運動科技潮人"
"85c1b34d","46-50歲","女","新竹縣","樂動廣告品牌控"
"14a32b9b","36-40歲","女","基隆市","健康愛家定存控"
"d2fa46f6","46-50歲","男","台北市","運動科技潮人"
"7a3f71bb","36-40歲","男","新竹縣","樂動廣告品牌控"
"bdb35b44","36-40歲","男","屏東縣","樂動廣告品牌控"
"718f5dc0","31-35歲","男","新北市","運動科技潮人"
"d90e6c00","46-50歲","男","台中市","樂動廣告品牌控"
"be6122d8","31-35歲","男","台北市","運動科技潮人"
"ae9d7abc","46-50歲","女","台北市","物質享樂衝購族"
"30780efb","36-40歲","女","桃園市","物質享樂衝購族"
"18bdc9a1","46-50歲","男","新北市","運動科技潮人"
"1d18e2bb","41-45歲","男","台中市","愛搜愛比網購客"
"a722259b","46-50歲","男","桃園市","樂動廣告品牌控"
"107f6e48","46-50歲","女","新北市","獨立愛遊理財新手"
"731271eb","56-60歲","女","台北市","獨立愛遊理財新手"
"d2679b92","46-50歲","男","台北市","運動科技潮人"
"5e62a4c5","31-35歲","女","台北市","健康愛家定存控"
"cbe64cef","51-55歲","女","新北市","品味養生理財貴族"
"67cb512f","31-35歲","女","桃園市","物質享樂衝購族"
"a7243e82","41-45歲","男","新北市","運動科技潮人"
"b0d4e4e8","36-40歲","女","新竹市","網購社媒手機迷"
"bee913a6","31-35歲","女","屏東縣","網購社媒手機迷"
"245c9485","46-50歲","男","新北市","運動科技潮人"
"356a51cf","26-30歲","男","新北市","運動科技潮人"
"7e7acd42","36-40歲","女","新北市","樂動廣告品牌控"
"f8f9fa4c","51-55歲","女","台北市","品味養生理財貴族"
"9a6438f6","36-40歲","女","新竹縣","傳統保健理財族"
"213cc3e3","46-50歲","女","南投縣","品味養生理財貴族"
"04930e56","46-50歲","女","新竹縣","物質享樂衝購族"
"2152e7cb","56-60歲","女","台中市","傳統保健理財族"
"6ab0cc79","46-50歲","男","台中市","樂動廣告品牌控"
"8306ee79","56-60歲","男","桃園市","運動科技潮人"
"c03554c3","41-45歲","男","新竹縣","運動科技潮人"
"da8981c4","46-50歲","女","台北市","健康愛家定存控"
"84a01db8","66以上","男","台中市","健康愛家定存控"
"66704c30","46-50歲","男","桃園市","愛搜愛比網購客"
"97b46ee8","51-55歲","男","台北市","運動科技潮人"
"11ac96e4","46-50歲","女","台北市","品味養生理財貴族"
"2aeb38d1","46-50歲","女","新竹縣","樂動廣告品牌控"
"44cf44f9","51-55歲","女","新北市","物質享樂衝購族"
"31c30a10","31-35歲","女","彰化縣","物質享樂衝購族"
"2fece641","36-40歲","女","新北市","品味養生理財貴族"
"88a006ce","51-55歲","女","桃園市","運動科技潮人"
"c9ee9890","56-60歲","男","桃園市","樂動廣告品牌控"
"f0347d7f","41-45歲","男","新北市","運動科技潮人"
"eed56667","36-40歲","男","台北市","健康愛家定存控"
"e8b558e8","41-45歲","女","台北市","健康愛家定存控"
"f30cdc10","41-45歲","男","新北市","運動科技潮人"
"7b0d4631","56-60歲","男","新北市","運動科技潮人"
"967cde24","36-40歲","女","新竹縣","獨立愛遊理財新手"
"81704c17","46-50歲","女","新北市","品味養生理財貴族"
"4f857900","31-35歲","女","彰化縣","物質享樂衝購族"
"760fe3ac","41-45歲","女","新竹縣","愛搜愛比網購客"
"9d2c364d","31-35歲","女","台南市","健康愛家定存控"
"e63616cd","31-35歲","女","屏東縣","樂動廣告品牌控"
"2613bcca","46-50歲","女","新竹市","獨立愛遊理財新手"
"cf3803f1","46-50歲","女","新竹市","物質享樂衝購族"
"813cbb53","41-45歲","男","新竹縣","愛搜愛比網購客"
"2813ac75","36-40歲","女","屏東縣","物質享樂衝購族"
"2a2e46aa","51-55歲","男","桃園市","愛搜愛比網購客"
"9fcec97a","26-30歲","女","高雄市","物質享樂衝購族"
"29ff59a0","31-35歲","女","新北市","健康愛家定存控"
"e787a3f6","46-50歲","男","新竹市","運動科技潮人"
"a76b3393","51-55歲","男","新竹縣","樂動廣告品牌控"
"bcc994c2","31-35歲","男","新北市","樂動廣告品牌控"
"fd518087","56-60歲","男","新竹市","運動科技潮人"
"39be166a","31-35歲","男","彰化縣","獨立愛遊理財新手"
"aa6a3c23","26-30歲","女","新竹縣","獨立愛遊理財新手"
"1f652c23","46-50歲","女","台北市","傳統保健理財族"
"0812481b","41-45歲","女","台北市","運動科技潮人"
"41527e72","36-40歲","女","新竹縣","物質享樂衝購族"
"80d3376a","41-45歲","女","高雄市","品味養生理財貴族"
"c09f13a5","41-45歲","男","台北市","運動科技潮人"
"3840b8d9","41-45歲","女","新北市","網購社媒手機迷"
"3d911734","41-45歲","女","台北市","運動科技潮人"
"fa446619","36-40歲","女","高雄市","健康愛家定存控"
"1e179f69","36-40歲","男","花蓮縣","樂動廣告品牌控"
"757302eb","41-45歲","男","新北市","運動科技潮人"
"9d2255e1","31-35歲","女","新北市","網購社媒手機迷"
"914cb635","31-35歲","女","台北市","品味養生理財貴族"
"a23f385e","51-55歲","女","台南市","品味養生理財貴族"
"9044fd59","46-50歲","女","新北市","傳統保健理財族"
"47984ed1","41-45歲","男","台南市","樂動廣告品牌控"
"0266dcfd","46-50歲","男","台北市","運動科技潮人"
"5eaaa81b","36-40歲","男","台北市","樂動廣告品牌控"
"86cf2a53","36-40歲","男","苗栗縣","運動科技潮人"
"61e7343f","26-30歲","女","桃園市","獨立愛遊理財新手"
"6747e338","31-35歲","女","新北市","健康愛家定存控"
"1a064583","46-50歲","男","新北市","樂動廣告品牌控"
"7afd36b1","46-50歲","女","高雄市","健康愛家定存控"
"378c6380","56-60歲","男","高雄市","愛搜愛比網購客"
"d276191b","31-35歲","女","台北市","獨立愛遊理財新手"
"517eaa3b","46-50歲","女","桃園市","健康愛家定存控"
"3504b5c0","31-35歲","女","桃園市","物質享樂衝購族"
"5a77daaa","36-40歲","女","新北市","健康愛家定存控"
"35eb15ab","56-60歲","女","新竹縣","健康愛家定存控"
"7445e291","46-50歲","男","新北市","樂動廣告品牌控"
"c457b925","31-35歲","女","新北市","獨立愛遊理財新手"
"39575d58","41-45歲","女","高雄市","品味養生理財貴族"
"7bcf9ee9","41-45歲","女","高雄市","品味養生理財貴族"
"b61e47bb","46-50歲","女","桃園市","品味養生理財貴族"
"ce38fcb8","31-35歲","男","台中市","運動科技潮人"
"0a0e0b98","31-35歲","女","台中市","健康愛家定存控"
"cb0fc398","21-25歲","女","桃園市","獨立愛遊理財新手"
"dd8ef8bf","51-55歲","男","高雄市","愛搜愛比網購客"
"3e321ba7","46-50歲","男","新竹縣","樂動廣告品牌控"
"1be280b4","41-45歲","女","台北市","運動科技潮人"
"cd9e1e95","46-50歲","男","桃園市","樂動廣告品牌控"
"88e36815","41-45歲","女","基隆市","樂動廣告品牌控"
"27ed6f13","36-40歲","男","高雄市","運動科技潮人"
"afcb6af7","46-50歲","男","台中市","愛搜愛比網購客"
"0688e978","31-35歲","男","台中市","運動科技潮人"
"757d08d0","41-45歲","男","新北市","運動科技潮人"
"a1843abe","66以上","男","新竹縣","樂動廣告品牌控"
"8c9d624d","36-40歲","男","桃園市","運動科技潮人"
"80c707b7","36-40歲","女","台中市","網購社媒手機迷"
"2378caf8","41-45歲","男","桃園市","運動科技潮人"
"2870b1c1","36-40歲","女","宜蘭縣","物質享樂衝購族"
"cdd35940","36-40歲","男","台南市","樂動廣告品牌控"
"9ce110a8","41-45歲","男","桃園市","運動科技潮人"
"9beeb147","51-55歲","男","苗栗縣","愛搜愛比網購客"
"af64945e","36-40歲","女","台中市","獨立愛遊理財新手"
"08783b4b","46-50歲","女","新竹市","品味養生理財貴族"
"e07d5ab1","56-60歲","女","桃園市","健康愛家定存控"
"afb8f73e","51-55歲","男","新北市","品味養生理財貴族"
"e96fe849","51-55歲","男","台中市","運動科技潮人"
"01dec0c1","26-30歲","女","台中市","健康愛家定存控"
"2a77b25c","46-50歲","男","新竹縣","運動科技潮人"
"0d28219b","36-40歲","男","台中市","樂動廣告品牌控"
"95df3402","31-35歲","女","新竹市","獨立愛遊理財新手"
"05a2e053","41-45歲","女","台北市","健康愛家定存控"
"991738f6","41-45歲","女","台北市","品味養生理財貴族"
"3772b7e7","51-55歲","女","台北市","獨立愛遊理財新手"
"66ba641f","36-40歲","女","台中市","物質享樂衝購族"
"dad3bc6f","41-45歲","女","桃園市","物質享樂衝購族"
"f296c3d6","41-45歲","男","新北市","運動科技潮人"
"3c4d614c","41-45歲","男","新北市","運動科技潮人"
"4d929b46","46-50歲","女","新竹縣","運動科技潮人"
"392b3669","56-60歲","女","台北市","獨立愛遊理財新手"
"c618da14","66以上","女","台北市","運動科技潮人"
"17ad9e4d","31-35歲","男","台南市","運動科技潮人"
"fa004813","41-45歲","女","台中市","健康愛家定存控"
"afdc0045","46-50歲","女","新竹縣","網購社媒手機迷"
"b9d168e7","41-45歲","女","台北市","物質享樂衝購族"
"74566a47","26-30歲","女","新北市","物質享樂衝購族"
"e7d47da6","41-45歲","女","台北市","品味養生理財貴族"
"cbe5dcc3","36-40歲","女","桃園市","網購社媒手機迷"
"1fa6719d","36-40歲","男","高雄市","樂動廣告品牌控"
"471afb28","41-45歲","女","新北市","樂動廣告品牌控"
"137c2173","46-50歲","女","台中市","樂動廣告品牌控"
"2e5a4379","56-60歲","男","桃園市","運動科技潮人"
"df840bbf","46-50歲","女","台北市","運動科技潮人"
"ea500cac","36-40歲","男","高雄市","樂動廣告品牌控"
"9186994f","56-60歲","女","新竹市","運動科技潮人"
"637d0a8b","61-65歲","女","桃園市","品味養生理財貴族"
"cf82937b","56-60歲","男","新北市","愛搜愛比網購客"
"b1415a1c","36-40歲","女","新北市","健康愛家定存控"
"93499fef","41-45歲","女","高雄市","品味養生理財貴族"
"4f156a4b","51-55歲","男","新竹縣","愛搜愛比網購客"
"f4950b74","36-40歲","女","桃園市","傳統保健理財族"
"e31782cd","41-45歲","女","新竹市","愛搜愛比網購客"
"4884a9a5","46-50歲","男","新北市","運動科技潮人"
"536cca30","31-35歲","女","高雄市","樂動廣告品牌控"
"d8f5d61b","41-45歲","女","屏東縣","網購社媒手機迷"
"f6901745","36-40歲","男","台北市","健康愛家定存控"
"f0ca83c3","36-40歲","女","新北市","物質享樂衝購族"
"d8bffc1a","31-35歲","男","新北市","運動科技潮人"
"23dcf4bd","46-50歲","女","台北市","物質享樂衝購族"
"0efb3c2e","41-45歲","男","台中市","運動科技潮人"
"e4f0419c","31-35歲","女","新北市","獨立愛遊理財新手"
"5880a29b","51-55歲","男","新竹縣","樂動廣告品牌控"
"bfee9fa3","46-50歲","女","台南市","獨立愛遊理財新手"
"209d3d42","46-50歲","女","桃園市","傳統保健理財族"
"8db0735e","31-35歲","男","台中市","樂動廣告品牌控"
"8354106b","51-55歲","女","台北市","獨立愛遊理財新手"
"1a25b0b2","41-45歲","女","高雄市","品味養生理財貴族"
"aa306409","41-45歲","男","新北市","運動科技潮人"
"dbcafe45","51-55歲","女","桃園市","傳統保健理財族"
"682f31ea","36-40歲","女","台中市","樂動廣告品牌控"
"b7cdd5c8","31-35歲","女","新北市","獨立愛遊理財新手"
"35bc3d59","26-30歲","女","新北市","健康愛家定存控"
"747c0383","41-45歲","女","台北市","品味養生理財貴族"
"1dbcfa36","36-40歲","男","新北市","運動科技潮人"
"da76cca5","46-50歲","女","台中市","品味養生理財貴族"
"ab2fd5a2","46-50歲","男","苗栗縣","樂動廣告品牌控"
"919e9857","46-50歲","女","彰化縣","品味養生理財貴族"
"3e1517a3","41-45歲","女","新北市","品味養生理財貴族"
"54b61be4","41-45歲","女","新竹市","健康愛家定存控"
"f9b1c5fb","26-30歲","女","雲林縣","物質享樂衝購族"
"d338c292","51-55歲","女","台北市","獨立愛遊理財新手"
"9470af4e","31-35歲","男","新北市","運動科技潮人"
"1494f1bd","41-45歲","女","台北市","物質享樂衝購族"
"5d1051f4","46-50歲","女","桃園市","健康愛家定存控"
"87ef3134","31-35歲","女","新竹市","網購社媒手機迷"
"6a89d5d3","51-55歲","女","新竹市","傳統保健理財族"
"981d3451","61-65歲","男","桃園市","樂動廣告品牌控"
"79a5814b","41-45歲","女","高雄市","愛搜愛比網購客"
"c49369d7","41-45歲","女","新北市","獨立愛遊理財新手"
"651fd610","46-50歲","女","台北市","品味養生理財貴族"
"333f3f62","31-35歲","女","桃園市","獨立愛遊理財新手"
"717f9343","46-50歲","女","新北市","樂動廣告品牌控"
"9603cdc9","46-50歲","女","新竹縣","傳統保健理財族"
"14d9fa0f","36-40歲","女","桃園市","傳統保健理財族"
"bccca344","41-45歲","男","台北市","運動科技潮人"
"ca418016","46-50歲","女","台北市","品味養生理財貴族"
"fb439f35","36-40歲","女","台中市","樂動廣告品牌控"
"594be344","31-35歲","女","新北市","品味養生理財貴族"
"5c58e843","41-45歲","女","高雄市","物質享樂衝購族"
"79668c76","46-50歲","女","花蓮縣","獨立愛遊理財新手"
"f47f5fb0","66以上","女","新北市","網購社媒手機迷"
"2d9e6f13","46-50歲","男","新北市","運動科技潮人"
"4ac1c0d9","41-45歲","女","台中市","物質享樂衝購族"
"a9cae203","36-40歲","男","新竹市","運動科技潮人"
"4572b92f","46-50歲","女","桃園市","物質享樂衝購族"
"6b5fcf74","51-55歲","男","新竹縣","愛搜愛比網購客"
"66651653","46-50歲","女","台北市","運動科技潮人"
"a19e766e","36-40歲","女","新北市","獨立愛遊理財新手"
"58cf0f22","46-50歲","女","苗栗縣","獨立愛遊理財新手"
"69ca95d8","36-40歲","女","新北市","網購社媒手機迷"
"9d0bb627","46-50歲","女","台中市","品味養生理財貴族"
"f6cce9d7","36-40歲","男","新北市","樂動廣告品牌控"
"03226a54","46-50歲","女","台中市","運動科技潮人"
"7b01c575","46-50歲","男","新北市","愛搜愛比網購客"
"dab00a25","46-50歲","女","桃園市","物質享樂衝購族"
"5f887bf1","41-45歲","男","台中市","樂動廣告品牌控"
"521ef7be","36-40歲","男","高雄市","樂動廣告品牌控"
"e506f57b","41-45歲","男","桃園市","運動科技潮人"
"05b49c04","56-60歲","男","新竹市","運動科技潮人"
"bb171da5","41-45歲","女","台北市","品味養生理財貴族"
"c7a71335","46-50歲","女","新北市","品味養生理財貴族"
"568dd251","46-50歲","女","新北市","物質享樂衝購族"
"4c959ee8","36-40歲","女","新竹縣","物質享樂衝購族"
"771013bc","31-35歲","女","彰化縣","物質享樂衝購族"
"4cefdd14","41-45歲","女","花蓮縣","品味養生理財貴族"
"b51d91ac","31-35歲","女","新北市","運動科技潮人"
"886fb3cd","46-50歲","女","台北市","傳統保健理財族"
"66f23448","46-50歲","女","台中市","品味養生理財貴族"
"fa54afd3","41-45歲","男","台北市","健康愛家定存控"
"c159e7e6","46-50歲","男","台中市","樂動廣告品牌控"
"7b27a407","41-45歲","男","桃園市","愛搜愛比網購客"
"e80c1360","36-40歲","男","嘉義縣","樂動廣告品牌控"
"a7106ae4","41-45歲","女","新北市","傳統保健理財族"
"309b7444","36-40歲","女","新北市","獨立愛遊理財新手"
"2f98582f","31-35歲","女","彰化縣","健康愛家定存控"
"5cd23439","41-45歲","女","彰化縣","品味養生理財貴族"
"d2259814","31-35歲","女","新竹縣","健康愛家定存控"
"c89dfb32","46-50歲","女","桃園市","品味養生理財貴族"
"ee15d7fc","36-40歲","男","台中市","獨立愛遊理財新手"
"002882f1","46-50歲","女","新竹市","健康愛家定存控"
"e845cbfa","61-65歲","女","台中市","愛搜愛比網購客"
"01cad512","51-55歲","男","新北市","樂動廣告品牌控"
"23af6b25","46-50歲","男","台中市","愛搜愛比網購客"
"63057d03","51-55歲","女","台北市","愛搜愛比網購客"
"0dfb5c04","36-40歲","女","台中市","物質享樂衝購族"
"76fd8186","20以下","男","台中市","運動科技潮人"
"1569c03e","51-55歲","女","桃園市","品味養生理財貴族"
"d888be32","41-45歲","女","新北市","網購社媒手機迷"
"445dde5d","41-45歲","男","苗栗縣","樂動廣告品牌控"
"39a8964d","41-45歲","女","新北市","品味養生理財貴族"
"0ca04a14","31-35歲","女","彰化縣","物質享樂衝購族"
"f5cb1411","31-35歲","女","高雄市","健康愛家定存控"
"ab8a791f","51-55歲","女","台北市","品味養生理財貴族"
"ae125270","56-60歲","男","彰化縣","樂動廣告品牌控"
"bfd76284","51-55歲","女","桃園市","網購社媒手機迷"
"2d18b5fd","36-40歲","女","台中市","品味養生理財貴族"
"cf15f802","51-55歲","女","台北市","健康愛家定存控"
"5f1feb2a","46-50歲","女","新竹市","品味養生理財貴族"
"25f2defd","51-55歲","男","高雄市","愛搜愛比網購客"
"38386e9c","31-35歲","男","高雄市","運動科技潮人"
"06b848ed","36-40歲","男","新竹市","運動科技潮人"
"1a57e91d","36-40歲","男","苗栗縣","運動科技潮人"
"6ebd335b","46-50歲","女","新竹市","品味養生理財貴族"
"756ceab9","31-35歲","男","高雄市","健康愛家定存控"
"6c345320","41-45歲","女","桃園市","品味養生理財貴族"
"ec6b03f5","31-35歲","男","台北市","運動科技潮人"
"a2bade44","51-55歲","女","新北市","物質享樂衝購族"
"02b574ea","56-60歲","男","新北市","運動科技潮人"
"f50eff48","51-55歲","女","新北市","樂動廣告品牌控"
"f8dda3a7","36-40歲","女","南投縣","物質享樂衝購族"
"ed9ab799","36-40歲","女","桃園市","品味養生理財貴族"
"c076d635","66以上","女","新北市","品味養生理財貴族"
"a829c8ed","46-50歲","女","苗栗縣","樂動廣告品牌控"
"73713b5c","51-55歲","女","台北市","網購社媒手機迷"
"f4043a6f","26-30歲","女","台北市","運動科技潮人"
"f54d1f3a","41-45歲","女","苗栗縣","品味養生理財貴族"
"4f6a776d","31-35歲","女","新竹縣","健康愛家定存控"
"08d4bbae","41-45歲","男","新北市","運動科技潮人"
"c2575fb2","46-50歲","女","台南市","愛搜愛比網購客"
"e69aa377","31-35歲","女","新竹市","物質享樂衝購族"
"519dccd5","46-50歲","男","台北市","運動科技潮人"
"b193fbf9","36-40歲","女","彰化縣","物質享樂衝購族"
"e21c9521","46-50歲","男","高雄市","樂動廣告品牌控"
"43164311","46-50歲","男","台中市","愛搜愛比網購客"
"9b4afb0c","36-40歲","女","桃園市","運動科技潮人"
"c205af75","46-50歲","女","新北市","獨立愛遊理財新手"
"b9a383de","41-45歲","女","新竹市","獨立愛遊理財新手"
"0d1cfb42","36-40歲","男","新北市","運動科技潮人"
"569befcb","51-55歲","女","新竹市","健康愛家定存控"
"389eb21b","46-50歲","男","台北市","運動科技潮人"
"45b38a25","41-45歲","女","台中市","品味養生理財貴族"
"b8ad0a8f","46-50歲","女","彰化縣","健康愛家定存控"
"ff00939c","31-35歲","女","桃園市","健康愛家定存控"
"d6fe6e9a","51-55歲","女","台中市","獨立愛遊理財新手"
"5d372eb2","31-35歲","男","花蓮縣","運動科技潮人"
"c24c9ea8","46-50歲","女","新北市","物質享樂衝購族"
"f597b3b2","31-35歲","女","台南市","健康愛家定存控"
"841c5a89","31-35歲","男","台北市","運動科技潮人"
"e42e4092","51-55歲","女","新北市","樂動廣告品牌控"
"0403bd02","56-60歲","男","新北市","運動科技潮人"
"cca83829","51-55歲","男","台北市","運動科技潮人"
"6b8ada3f","46-50歲","男","新竹市","愛搜愛比網購客"
"c456cd72","31-35歲","女","桃園市","網購社媒手機迷"
"339efdcc","51-55歲","男","台中市","健康愛家定存控"
"ac73d27c","46-50歲","男","新竹縣","愛搜愛比網購客"
"e40f476b","46-50歲","男","桃園市","運動科技潮人"
"d1be9e01","51-55歲","男","嘉義市","愛搜愛比網購客"
"0d529543","51-55歲","男","新北市","愛搜愛比網購客"
"24ce4e73","31-35歲","女","新竹縣","物質享樂衝購族"
"140a637d","36-40歲","女","桃園市","物質享樂衝購族"
"d725ab0d","46-50歲","女","新竹縣","品味養生理財貴族"
"618c8a93","41-45歲","男","台中市","健康愛家定存控"
"434d0f26","41-45歲","女","新竹市","健康愛家定存控"
"2a7c3f54","36-40歲","男","高雄市","物質享樂衝購族"
"6117121a","41-45歲","女","新竹縣","樂動廣告品牌控"
"6a3b1373","51-55歲","女","台中市","獨立愛遊理財新手"
"5d5ebb47","26-30歲","女","高雄市","物質享樂衝購族"
"fd8a5e84","61-65歲","男","新竹縣","樂動廣告品牌控"
"dd1fac4a","31-35歲","女","桃園市","運動科技潮人"
"a07f21b1","31-35歲","女","新北市","物質享樂衝購族"
"50c76b1b","51-55歲","男","桃園市","健康愛家定存控"
"a441bc24","31-35歲","男","台南市","健康愛家定存控"
"d3f3e032","41-45歲","女","雲林縣","樂動廣告品牌控"
"579c731a","26-30歲","女","桃園市","物質享樂衝購族"
"a865d45f","46-50歲","女","新竹縣","健康愛家定存控"
"c23e878d","31-35歲","女","台東縣","獨立愛遊理財新手"
"a3722239","61-65歲","男","新北市","愛搜愛比網購客"
"be11a1cf","41-45歲","女","高雄市","網購社媒手機迷"
"53d1f6bb","36-40歲","女","新竹市","健康愛家定存控"
"65ad29b5","36-40歲","男","桃園市","運動科技潮人"
"d6ee2032","46-50歲","男","台北市","樂動廣告品牌控"
"3ec088e3","51-55歲","女","新北市","品味養生理財貴族"
"40b0e585","56-60歲","男","台北市","運動科技潮人"
"3a838ff0","41-45歲","男","台中市","愛搜愛比網購客"
"81969f0b","46-50歲","男","新竹市","運動科技潮人"
"59339930","51-55歲","女","台南市","獨立愛遊理財新手"
"6c7aa3da","61-65歲","女","新北市","傳統保健理財族"
"ae1baaa9","46-50歲","女","新北市","傳統保健理財族"
"cf1bf0a2","51-55歲","女","新北市","品味養生理財貴族"
"2222f2c0","41-45歲","女","台北市","物質享樂衝購族"
"fb87a471","41-45歲","女","桃園市","愛搜愛比網購客"
"b16b820b","46-50歲","女","彰化縣","品味養生理財貴族"
"68957d26","41-45歲","女","台中市","物質享樂衝購族"
"833de05a","41-45歲","男","新竹縣","運動科技潮人"
"123e46e9","46-50歲","女","台中市","品味養生理財貴族"
"0d74bc73","36-40歲","女","台北市","運動科技潮人"
"d1df8ddf","56-60歲","女","新北市","網購社媒手機迷"
"496f5bb1","46-50歲","女","新竹縣","樂動廣告品牌控"
"d4e9809e","51-55歲","女","新北市","樂動廣告品牌控"
"62aec58f","36-40歲","女","新北市","物質享樂衝購族"
"a79bad21","36-40歲","女","台中市","物質享樂衝購族"
"2f8df2cc","46-50歲","女","新竹縣","物質享樂衝購族"
"47cb2435","51-55歲","女","新竹市","樂動廣告品牌控"
"747b85fc","26-30歲","女","新竹縣","品味養生理財貴族"
"eed2d845","51-55歲","男","新竹縣","運動科技潮人"
"bab27ccd","46-50歲","男","台北市","運動科技潮人"
"6e18f2f9","56-60歲","女","台北市","品味養生理財貴族"
"89832b22","46-50歲","男","桃園市","愛搜愛比網購客"
"2c21bfea","36-40歲","女","新竹縣","傳統保健理財族"
"b43344ba","26-30歲","女","高雄市","傳統保健理財族"
"f9dc0859","46-50歲","男","桃園市","愛搜愛比網購客"
"613c8a3f","56-60歲","男","新竹市","運動科技潮人"
"1180cf3e","26-30歲","女","新北市","物質享樂衝購族"
"6fc85a65","46-50歲","男","高雄市","運動科技潮人"
"6f53d0e7","41-45歲","女","新北市","物質享樂衝購族"
"a28d7674","46-50歲","女","新竹縣","物質享樂衝購族"
"b90d54d8","41-45歲","男","桃園市","樂動廣告品牌控"
"93b52ffc","66以上","女","桃園市","品味養生理財貴族"
"837a498b","46-50歲","男","台北市","運動科技潮人"
"de6287ef","36-40歲","女","高雄市","健康愛家定存控"
"dbc76cf5","41-45歲","男","新竹市","運動科技潮人"
"ab645238","36-40歲","男","台北市","運動科技潮人"
"1bf90662","41-45歲","女","新北市","物質享樂衝購族"
"5e8dc90a","31-35歲","男","台中市","樂動廣告品牌控"
"011a3825","36-40歲","女","台中市","物質享樂衝購族"
"42a14070","46-50歲","男","新北市","愛搜愛比網購客"
"09eccd4c","41-45歲","男","台南市","運動科技潮人"
"6060d376","46-50歲","男","台北市","運動科技潮人"
"90c8c370","46-50歲","男","桃園市","愛搜愛比網購客"
"4f0fb282","46-50歲","女","新北市","愛搜愛比網購客"
"08cbf8a5","46-50歲","男","桃園市","愛搜愛比網購客"
"93700cc5","51-55歲","男","桃園市","愛搜愛比網購客"
"076c8644","46-50歲","女","南投縣","網購社媒手機迷"
"5c373b5a","51-55歲","男","新北市","運動科技潮人"
"1b769699","41-45歲","女","台中市","健康愛家定存控"
"0f46a8ec","46-50歲","男","基隆市","運動科技潮人"
"a1cc8350","41-45歲","女","新竹縣","物質享樂衝購族"
"743934fe","36-40歲","女","桃園市","運動科技潮人"
"f4693c91","41-45歲","男","桃園市","運動科技潮人"
"323a9a1f","46-50歲","男","新竹市","運動科技潮人"
"eeab26fe","46-50歲","男","苗栗縣","運動科技潮人"
"46dcf38b","41-45歲","女","新竹縣","品味養生理財貴族"
"7b71b830","46-50歲","女","台北市","品味養生理財貴族"
"3becb9b3","41-45歲","男","台中市","運動科技潮人"
"209055aa","31-35歲","女","新北市","獨立愛遊理財新手"
"8b373242","36-40歲","男","屏東縣","健康愛家定存控"
"bb9b3be8","51-55歲","女","新北市","樂動廣告品牌控"
"1e929707","46-50歲","女","嘉義市","健康愛家定存控"
"81b7f029","36-40歲","男","新竹縣","樂動廣告品牌控"
"00eec612","46-50歲","女","桃園市","品味養生理財貴族"
"45b786de","36-40歲","女","嘉義縣","樂動廣告品牌控"
"faae1d9b","36-40歲","男","新竹市","運動科技潮人"
